Call  Failure,Complains,Subscription  Length,Charge  Amount,Seconds of Use,Frequency of use,Frequency of SMS,Distinct Called Numbers,Age Group,Plan,Status,Age,Customer Value,Churn
6,Yes,11,2,1602,24,0,6,3,Month,Active,30,65.04,Yes
11,No,35,0,4675,71,4,18,2,Month,Active,25,231.57,No
3,No,36,0,623,5,6,5,2,Month,Not_Active,25,55.26,No
13,No,34,0,2758,60,358,25,2,Month,Active,25,1737.81,No
13,No,35,0,4503,66,0,36,1,Month,Active,15,251.295,No
6,No,35,0,2698,58,1,34,1,Month,Active,15,157.08,No
14,No,35,1,4080,82,31,29,3,Month,Active,30,290.48,No
7,No,35,0,2665,39,284,19,3,Month,Active,30,1244.16,No
16,No,34,2,9420,121,143,44,3,Month,Active,30,953.64,No
10,No,35,0,14078,169,0,45,3,Month,Active,30,569.88,No
10,No,35,1,4820,83,1,26,3,Month,Active,30,200.12,No
9,No,35,0,6223,95,6,13,2,Month,Active,25,311.31,No
12,No,35,0,2543,54,7,18,3,Month,Not_Active,30,131.88,No
28,No,35,3,15445,225,53,33,3,Month,Active,30,838.8,No
7,No,35,1,3400,27,482,9,3,Month,Active,30,2065.08,No
12,No,34,0,15790,182,149,31,2,Month,Active,25,1389.24,No
6,No,34,1,6805,86,185,27,3,Month,Active,30,1015.64,No
3,No,34,0,1180,14,0,12,2,Month,Not_Active,25,53.73,No
5,No,35,0,1015,14,12,9,2,Month,Not_Active,25,100.305,No
0,No,34,0,0,0,0,0,2,Month,Not_Active,25,0,Yes
6,No,34,0,7813,127,383,44,2,Month,Active,25,2080.8,No
10,No,34,1,11770,154,10,48,3,Month,Active,30,516.96,No
11,No,34,1,7023,75,107,38,2,Month,Active,25,800.91,No
26,Yes,30,0,1260,47,15,18,2,Month,Not_Active,25,126.315,Yes
24,No,33,8,10740,93,0,43,4,Month,Active,45,270.825,No
16,No,33,1,6123,98,25,25,2,Month,Active,25,392.445,Yes
4,No,31,0,3145,22,0,15,3,Month,Active,30,126.68,No
12,Yes,32,0,3295,41,8,17,3,Month,Not_Active,30,165.44,Yes
12,No,33,0,2573,44,33,32,3,Month,Not_Active,30,236.68,Yes
3,No,33,0,438,2,0,3,3,Month,Not_Active,30,17.6,Yes
4,No,33,0,1973,25,0,7,3,Month,Active,30,79.92,No
6,No,30,1,7090,97,13,23,4,Month,Active,45,212.175,No
3,No,33,0,933,7,8,5,4,Month,Not_Active,45,43.5,Yes
3,No,33,1,643,4,3,3,5,Month,Active,55,14.205,No
28,No,28,3,16380,238,0,81,2,Month,Active,25,747.81,No
9,No,31,3,7270,116,270,34,2,Contract,Active,25,1547.37,No
5,No,33,0,4023,82,1,29,2,Month,Active,25,189.225,No
6,No,32,0,1970,44,37,21,3,Month,Not_Active,30,228.56,No
9,No,33,0,3085,53,174,24,2,Month,Active,25,924.21,No
7,No,24,1,1620,36,192,12,2,Contract,Active,25,938.52,No
7,No,23,0,1873,39,29,69,4,Month,Active,45,120.3,No
14,No,24,0,1005,25,9,8,2,Month,Not_Active,25,86.85,No
3,No,23,0,1130,10,20,4,4,Month,Not_Active,45,78.5,No
13,No,22,0,1530,32,18,14,2,Month,Active,25,151.29,No
5,No,22,0,3530,61,7,24,3,Month,Active,30,171.64,No
5,No,15,0,2000,26,27,15,2,Month,Active,25,212.67,No
19,No,14,1,6697,141,84,43,1,Contract,Active,15,838.09,No
15,No,12,0,9237,171,72,41,4,Month,Active,45,415.2,No
11,No,13,3,3157,45,30,20,3,Month,Active,30,248.08,No
5,No,6,1,4695,40,214,11,3,Month,Active,30,1045.4,No
6,No,6,1,1792,19,0,8,3,Month,Active,30,72.44,Yes
15,No,45,2,4675,83,20,20,3,Month,Active,30,270.32,No
7,No,46,0,623,17,22,7,3,Month,Not_Active,30,113.6,No
17,No,44,2,2758,72,374,27,3,Month,Active,30,1609.2,No
17,No,45,2,4503,78,16,38,1,Month,Active,15,339.955,No
10,No,45,2,2698,70,17,36,2,Month,Active,25,201.06,No
18,No,45,3,4080,94,47,31,3,Month,Active,30,354.96,No
11,No,45,2,2665,51,300,21,4,Month,Active,45,817.9,No
20,No,44,4,9420,133,159,46,3,Month,Active,30,1018.12,No
14,No,45,2,14078,181,15,47,3,Month,Active,30,630.36,No
14,No,45,3,4820,95,17,28,4,Month,Active,45,165.375,No
13,No,45,2,6223,107,22,15,3,Month,Active,30,341.2,No
16,No,45,0,2543,66,23,20,4,Month,Not_Active,45,122.725,No
32,No,45,5,15445,237,69,35,3,Contract,Active,30,903.28,No
11,No,45,3,3400,39,498,11,4,Month,Active,45,1330.975,No
16,No,44,2,15790,194,165,33,3,Month,Active,30,1299.36,No
10,No,44,3,6805,98,201,29,4,Month,Active,45,675.075,No
7,No,44,0,1180,26,15,14,3,Month,Not_Active,30,108.24,No
9,No,45,0,1015,26,28,11,3,Month,Not_Active,30,153.64,No
7,No,44,0,305,12,15,3,3,Month,Not_Active,30,72.68,Yes
10,No,44,2,7813,139,399,46,3,Month,Active,30,1914.08,No
14,No,44,3,11770,166,26,50,4,Month,Active,45,363.4,No
15,No,44,3,7023,87,123,40,3,Month,Active,30,776.4,No
30,Yes,40,0,1260,59,31,20,3,Month,Not_Active,30,176.76,Yes
28,No,43,10,10740,105,16,45,5,Contract,Active,55,186.675,No
20,No,43,3,6123,110,41,27,3,Month,Active,30,413.32,No
8,No,41,2,3145,34,15,17,4,Month,Active,45,116.975,No
16,Yes,42,0,3295,53,24,19,3,Month,Not_Active,30,229.92,Yes
16,Yes,43,0,2573,56,49,34,4,Month,Not_Active,45,188.225,Yes
7,No,43,0,438,14,15,5,3,Month,Not_Active,30,78.08,Yes
8,No,43,2,1973,37,15,9,4,Month,Active,45,87.75,No
10,No,40,3,7090,109,29,25,5,Month,Active,55,151.485,No
7,No,43,0,933,19,24,7,4,Month,Not_Active,45,83.8,Yes
7,No,43,3,643,16,19,5,5,Month,Active,55,38.385,No
32,No,38,5,16380,250,15,83,2,Contract,Active,25,815.85,No
13,No,41,5,7270,128,286,36,3,Contract,Active,30,1439.92,No
9,No,43,2,4023,94,17,31,3,Month,Active,30,232.68,No
10,No,42,0,1970,56,53,23,4,Month,Not_Active,45,183.15,No
13,No,43,2,3085,65,190,26,3,Month,Active,30,886,No
11,No,34,3,1620,48,208,14,3,Contract,Active,30,898.72,No
11,No,33,2,1873,51,45,71,5,Month,Active,55,96.36,No
18,No,34,0,1005,37,25,10,3,Month,Not_Active,30,141.68,No
7,No,33,0,1130,22,36,6,4,Month,Not_Active,45,118.8,No
17,No,32,2,1530,44,34,16,2,Month,Active,25,223.83,No
9,No,32,2,3530,73,23,26,4,Month,Active,45,147.575,No
9,No,25,2,2000,38,43,17,3,Month,Active,30,253.52,No
23,No,24,3,6697,153,100,45,2,Contract,Active,25,758.25,No
19,No,22,2,9237,183,88,43,5,Month,Active,55,273.3,No
15,No,23,5,3157,57,46,22,4,Month,Active,45,195.35,No
9,No,16,3,4695,52,230,13,3,Month,Active,30,1109.88,No
10,No,16,3,1792,31,15,10,3,Month,Active,30,132.92,Yes
19,No,41,2,5385,88,37,19,3,Month,Active,30,366.92,No
11,No,42,0,1333,22,22,6,3,Month,Not_Active,30,142.2,No
21,No,40,2,3468,77,374,26,3,Month,Active,30,1637.8,No
21,No,41,2,5213,83,16,37,1,Month,Active,15,379.28,No
14,No,41,2,3408,75,17,35,2,Month,Active,25,233.235,No
22,No,41,3,4790,99,47,30,3,Month,Active,30,383.56,No
15,No,41,2,3375,56,300,20,4,Month,Active,45,835.775,No
24,No,40,4,10130,138,159,45,3,Month,Active,30,1046.72,No
18,No,41,2,14788,186,15,46,3,Month,Active,30,658.96,No
18,No,41,3,5530,100,17,27,4,Month,Active,45,183.25,No
17,No,41,2,6933,112,22,14,3,Month,Active,30,369.8,No
20,No,41,0,3253,71,23,19,4,Month,Not_Active,45,140.6,No
36,No,41,5,16155,242,69,34,3,Contract,Active,30,931.88,No
15,No,41,3,4110,44,498,10,4,Month,Active,45,1348.85,No
20,No,40,2,16500,199,165,32,2,Month,Active,25,1493.955,No
14,No,40,3,7515,103,201,28,3,Month,Active,30,1108.72,No
11,No,40,0,1890,31,15,13,2,Month,Not_Active,25,153.945,No
13,No,41,0,1725,31,28,10,3,Month,Not_Active,30,182.24,No
11,No,40,0,1015,17,15,2,3,Month,Not_Active,30,101.28,Yes
14,No,40,2,8523,144,399,45,3,Month,Active,30,1942.68,No
18,No,40,3,12480,171,26,49,4,Month,Active,45,381.275,No
19,No,40,3,7733,92,123,39,2,Month,Active,25,905.625,No
34,Yes,36,0,1970,64,31,19,3,Contract,Not_Active,30,205.36,Yes
32,No,39,10,11450,110,16,44,5,Month,Active,55,197.4,No
24,No,39,3,6833,115,41,26,3,Month,Active,30,441.92,No
12,No,37,2,3855,39,15,16,3,Month,Active,30,215.76,No
20,Yes,38,0,4005,58,24,18,3,Month,Not_Active,30,258.52,Yes
20,Yes,39,0,3283,61,49,33,4,Month,Not_Active,45,206.1,Yes
11,No,39,0,1148,19,15,4,3,Month,Not_Active,30,106.68,Yes
12,No,39,2,2683,42,15,8,4,Month,Active,45,105.625,No
14,No,36,3,7800,114,29,24,5,Month,Active,55,162.21,No
11,No,39,0,1643,24,24,6,4,Month,Not_Active,45,101.675,Yes
11,No,39,3,1353,21,19,4,5,Month,Active,55,49.11,No
36,No,34,5,17090,255,15,82,2,Contract,Active,25,848.025,No
17,No,37,5,7980,133,286,35,3,Contract,Active,30,1468.52,No
13,No,39,2,4733,99,17,30,3,Month,Active,30,261.28,No
14,No,38,0,2680,61,53,22,4,Month,Not_Active,45,201.025,No
17,No,39,2,3795,70,190,25,2,Month,Active,25,1028.925,No
15,No,30,3,2330,53,208,13,3,Contract,Active,30,927.32,No
15,No,29,2,2583,56,45,70,5,Month,Active,55,107.085,No
22,Yes,30,0,1715,42,25,9,3,Month,Not_Active,30,170.28,Yes
11,No,29,0,1840,27,36,5,4,Month,Not_Active,45,136.675,No
21,No,28,2,2240,49,34,15,2,Month,Active,25,256.005,No
13,No,28,2,4240,78,23,25,3,Month,Active,30,264.72,No
13,No,21,2,2710,43,43,16,3,Month,Active,30,282.12,No
27,No,20,3,7407,158,100,44,2,Contract,Active,25,790.425,No
23,No,18,2,9947,188,88,42,5,Month,Active,55,284.025,No
19,No,19,5,3867,62,46,21,3,Month,Active,30,341.16,No
13,No,12,3,5405,57,230,12,3,Month,Active,30,1138.48,No
14,Yes,12,3,2502,36,15,9,3,Month,Active,30,161.52,Yes
7,No,39,0,3965,66,0,19,3,Month,Active,30,161.24,No
0,No,40,0,0,0,0,0,3,Month,Not_Active,30,0,No
9,No,38,0,2048,55,341,26,3,Month,Active,30,1448.12,No
9,No,39,0,3793,61,0,37,1,Month,Active,15,211.97,No
2,No,39,0,1988,53,0,35,2,Month,Active,25,91.845,No
10,No,39,1,3370,77,14,30,3,Month,Active,30,193.88,No
3,No,39,0,1955,34,267,20,3,Month,Active,30,1147.56,No
12,No,38,2,8710,116,126,45,3,Month,Active,30,857.04,No
6,No,39,0,13368,164,0,46,3,Month,Active,30,541.28,No
6,No,39,1,4110,78,0,27,3,Month,Active,30,167.52,No
5,No,39,0,5513,90,0,14,3,Month,Active,30,224.12,No
8,No,39,0,1833,49,0,19,3,Month,Not_Active,30,75.28,No
24,No,39,3,14735,220,36,34,3,Month,Active,30,742.2,No
3,No,39,1,2690,22,465,10,3,Month,Active,30,1968.48,No
8,No,38,0,15080,177,132,32,2,Month,Active,25,1280.565,No
2,No,38,1,6095,81,168,28,3,Month,Active,30,919.04,No
0,No,38,0,470,9,0,13,2,Month,Not_Active,25,21.555,No
1,No,39,0,305,9,0,10,3,Month,Not_Active,30,12.56,No
0,No,38,0,0,0,0,0,2,Month,Not_Active,25,0,Yes
2,No,38,0,7103,122,366,45,3,Month,Active,30,1753,No
6,No,38,1,11060,149,0,49,4,Month,Active,45,280.225,No
7,No,38,1,6313,70,90,39,2,Month,Active,25,692.235,No
22,No,34,0,550,42,0,19,3,Month,Not_Active,30,23.68,Yes
20,No,37,8,10030,88,0,44,5,Month,Active,55,151.77,No
12,No,37,1,5413,93,8,26,2,Month,Active,25,283.77,Yes
0,No,35,0,2435,17,0,16,3,Month,Active,30,98.08,No
8,Yes,36,0,2585,36,0,18,3,Month,Not_Active,30,104.84,Yes
8,No,37,0,1863,39,16,33,3,Month,Not_Active,30,140.08,Yes
0,No,37,0,0,0,0,0,3,Month,Not_Active,30,0,Yes
0,No,37,0,1263,20,0,8,4,Month,Active,45,32.075,No
2,No,34,1,6380,92,0,24,5,Month,Active,55,97.08,No
0,No,37,0,223,2,0,6,4,Month,Not_Active,45,5.625,Yes
0,No,37,1,0,0,0,0,5,Month,Active,55,0,No
24,Yes,32,3,15670,233,0,82,2,Month,Active,25,715.635,No
5,No,35,3,6560,111,253,35,2,Contract,Active,25,1438.695,No
1,No,37,0,3313,77,0,30,3,Month,Active,30,135.6,No
2,No,36,0,1260,39,20,22,3,Month,Not_Active,30,131.96,No
5,No,37,0,2375,48,157,25,2,Month,Active,25,815.535,No
3,No,28,1,910,31,175,13,2,Contract,Active,25,829.845,No
3,No,27,0,1163,34,12,70,4,Month,Active,45,59.925,No
10,No,28,0,295,20,0,9,3,Month,Not_Active,30,12.6,No
0,No,27,0,420,5,3,5,4,Month,Not_Active,45,18.125,No
9,No,26,0,820,27,1,15,2,Month,Active,25,42.615,No
1,No,26,0,2820,56,0,25,3,Month,Active,30,115.04,No
1,No,19,0,1290,21,10,16,2,Month,Active,25,103.995,No
15,No,18,1,5987,136,67,44,2,Contract,Active,25,577.035,No
11,No,16,0,8527,166,55,42,5,Month,Active,55,212.895,No
7,No,17,3,2447,40,13,21,3,Month,Active,30,151.48,No
1,No,10,1,3985,35,197,12,3,Month,Active,30,948.8,No
2,Yes,10,1,1082,14,0,9,3,Month,Active,30,43.84,Yes
13,No,40,1,4675,77,12,19,3,Month,Active,30,238.08,No
5,No,41,0,623,11,14,6,3,Month,Not_Active,30,81.36,No
15,No,39,1,2758,66,366,26,3,Month,Active,30,1576.96,No
15,No,40,1,4503,72,8,37,1,Month,Active,15,295.625,No
8,No,40,1,2698,64,9,35,2,Month,Active,25,164.79,No
16,No,40,2,4080,88,39,30,3,Month,Active,30,322.72,No
9,No,40,1,2665,45,292,20,3,Month,Active,30,1276.4,No
18,No,39,3,9420,127,151,45,3,Month,Active,30,985.88,No
12,No,40,1,14078,175,7,46,3,Month,Active,30,598.12,No
12,No,40,2,4820,89,9,27,3,Month,Active,30,232.36,No
11,No,40,1,6223,101,14,14,3,Month,Active,30,308.96,No
14,No,40,0,2543,60,15,19,3,Month,Not_Active,30,164.12,No
30,No,40,4,15445,231,61,34,3,Month,Active,30,871.04,No
9,No,40,2,3400,33,490,10,3,Month,Active,30,2097.32,No
14,No,39,1,15790,188,157,32,2,Month,Active,25,1425.51,No
8,No,39,2,6805,92,193,28,3,Month,Active,30,1047.88,No
5,No,39,0,1180,20,7,13,2,Month,Not_Active,25,85.5,No
7,No,40,0,1015,20,20,10,3,Month,Not_Active,30,121.4,No
5,No,39,0,305,6,7,2,2,Month,Not_Active,25,45.495,Yes
8,No,39,1,7813,133,391,45,3,Month,Active,30,1881.84,No
12,No,39,2,11770,160,18,49,4,Month,Active,45,343.25,No
13,No,39,2,7023,81,115,39,2,Month,Active,25,837.18,No
28,Yes,35,0,1260,53,23,19,3,Month,Not_Active,30,144.52,Yes
26,No,38,9,10740,99,8,44,5,Month,Active,55,174.585,No
18,No,38,2,6123,104,33,26,2,Month,Active,25,428.715,No
6,No,36,1,3145,28,7,16,3,Month,Active,30,154.92,No
14,Yes,37,0,3295,47,16,18,3,Month,Not_Active,30,197.68,Yes
14,No,38,0,2573,50,41,33,4,Month,Not_Active,45,168.075,Yes
5,No,38,0,438,8,7,4,3,Month,Not_Active,30,45.84,Yes
6,No,38,1,1973,31,7,8,4,Month,Active,45,67.6,No
8,No,35,2,7090,103,21,24,5,Month,Active,55,139.395,No
5,No,38,0,933,13,16,6,4,Month,Not_Active,45,63.65,Yes
5,No,38,2,643,10,11,4,5,Month,Active,55,26.295,No
30,No,33,4,16380,244,7,82,2,Contract,Active,25,779.58,No
11,No,36,4,7270,122,278,35,3,Contract,Active,30,1407.68,No
7,No,38,1,4023,88,9,30,3,Month,Active,30,200.44,No
8,No,37,0,1970,50,45,22,3,Month,Not_Active,30,260.8,No
11,No,38,1,3085,59,182,25,2,Month,Active,25,960.48,No
9,No,29,2,1620,42,200,13,3,Contract,Active,30,866.48,No
9,No,28,1,1873,45,37,70,5,Month,Active,55,84.27,No
16,No,29,0,1005,31,17,9,3,Month,Not_Active,30,109.44,No
5,No,28,0,1130,16,28,5,4,Month,Not_Active,45,98.65,No
15,No,27,1,1530,38,26,15,2,Month,Active,25,187.56,No
7,No,27,1,3530,67,15,25,3,Month,Active,30,203.88,No
7,No,20,1,2000,32,35,16,3,Month,Active,30,221.28,No
21,No,19,2,6697,147,92,44,2,Contract,Active,25,721.98,No
17,No,17,1,9237,177,80,42,5,Month,Active,55,261.21,No
13,No,18,4,3157,51,38,21,3,Month,Active,30,280.32,No
7,No,11,2,4695,46,222,12,3,Month,Active,30,1077.64,No
8,Yes,11,2,1792,25,7,9,3,Month,Active,30,100.68,Yes
13,No,40,1,4675,77,12,19,3,Month,Active,30,238.08,No
5,No,41,0,623,11,14,6,3,Month,Not_Active,30,81.36,No
15,No,39,1,2758,66,366,26,3,Month,Active,30,1576.96,No
15,No,40,1,4503,72,8,37,1,Month,Active,15,295.625,No
8,No,40,1,2698,64,9,35,2,Month,Active,25,164.79,No
16,No,40,2,4080,88,39,30,3,Month,Active,30,322.72,No
9,No,40,1,2665,45,292,20,3,Month,Active,30,1276.4,No
18,No,39,3,9420,127,151,45,3,Month,Active,30,985.88,No
12,No,40,1,14078,175,7,46,3,Month,Active,30,598.12,No
12,No,40,2,4820,89,9,27,3,Month,Active,30,232.36,No
11,No,40,1,6223,101,14,14,3,Month,Active,30,308.96,No
14,No,40,0,2543,60,15,19,3,Month,Not_Active,30,164.12,No
30,No,40,4,15445,231,61,34,3,Contract,Active,30,871.04,No
9,No,40,2,3400,33,490,10,3,Month,Active,30,2097.32,No
14,No,39,1,15790,188,157,32,2,Month,Active,25,1425.51,No
8,No,39,2,6805,92,193,28,3,Month,Active,30,1047.88,No
5,No,39,0,1180,20,7,13,2,Month,Not_Active,25,85.5,No
7,No,40,0,1015,20,20,10,3,Month,Not_Active,30,121.4,No
5,No,39,0,305,6,7,2,2,Month,Not_Active,25,45.495,Yes
8,No,39,1,7813,133,391,45,3,Month,Active,30,1881.84,No
12,No,39,2,11770,160,18,49,4,Month,Active,45,343.25,No
13,No,39,2,7023,81,115,39,2,Month,Active,25,837.18,No
28,Yes,35,0,1260,53,23,19,3,Month,Not_Active,30,144.52,Yes
26,No,38,9,10740,99,8,44,5,Contract,Active,55,174.585,No
18,No,38,2,6123,104,33,26,2,Month,Active,25,428.715,No
6,No,36,1,3145,28,7,16,3,Month,Active,30,154.92,No
14,Yes,37,0,3295,47,16,18,3,Month,Not_Active,30,197.68,Yes
14,Yes,38,0,2573,50,41,33,4,Month,Not_Active,45,168.075,Yes
5,No,38,0,438,8,7,4,3,Month,Not_Active,30,45.84,Yes
6,No,38,1,1973,31,7,8,4,Month,Active,45,67.6,No
8,No,35,2,7090,103,21,24,5,Month,Active,55,139.395,No
5,Yes,38,0,933,13,16,6,4,Month,Not_Active,45,63.65,Yes
5,No,38,2,643,10,11,4,5,Month,Active,55,26.295,No
30,No,33,4,16380,244,7,82,2,Contract,Active,25,779.58,No
11,No,36,4,7270,122,278,35,3,Contract,Active,30,1407.68,No
7,No,38,1,4023,88,9,30,3,Month,Active,30,200.44,No
8,No,37,0,1970,50,45,22,3,Month,Not_Active,30,260.8,No
11,No,38,1,3085,59,182,25,2,Month,Active,25,960.48,No
9,No,29,2,1620,42,200,13,3,Contract,Active,30,866.48,No
9,No,28,1,1873,45,37,70,5,Month,Active,55,84.27,No
16,No,29,0,1005,31,17,9,3,Month,Not_Active,30,109.44,No
5,No,28,0,1130,16,28,5,4,Month,Not_Active,45,98.65,No
15,No,27,1,1530,38,26,15,2,Month,Active,25,187.56,No
7,No,27,1,3530,67,15,25,3,Month,Active,30,203.88,No
7,No,20,1,2000,32,35,16,3,Month,Active,30,221.28,No
21,No,19,2,6697,147,92,44,2,Contract,Active,25,721.98,No
17,No,17,1,9237,177,80,42,5,Month,Active,55,261.21,No
13,No,18,4,3157,51,38,21,3,Month,Active,30,280.32,No
7,No,11,2,4695,46,222,12,3,Month,Active,30,1077.64,No
8,Yes,11,2,1792,25,7,9,3,Month,Active,30,100.68,Yes
